image_id,preprocess_ms,forward_ms,post_ms,total_ms
32334,2.7,2729.91,0.21,2736.24
32570,2.68,1972.93,0.15,1979.44
32610,2.44,2226.15,0.29,2231.99
32735,2.66,1888.09,0.21,1893.7
32811,2.1,1810.01,0.18,1814.33
32817,2.88,2187.69,0.19,2194.71
32861,2.57,2055.78,0.19,2061.8
32887,2.64,1889.08,0.19,1895.37
32901,2.97,1762.91,0.17,1769.96
32941,2.68,2852.84,0.18,2859.18
33005,2.54,2056.55,0.17,2062.49
33104,2.2,2517.8,0.19,2523.05
33109,2.74,2174.25,0.17,2180.95
33114,2.58,2689.98,0.18,2695.99
33221,1.92,2145.56,0.18,2149.67
33368,2.49,2843.64,0.17,2848.47
33638,2.57,2513.11,0.16,2518.97
33707,3.64,3388.25,0.2,3395.89
33759,2.55,3390.86,0.2,3398.27
33854,2.43,2055.34,0.17,2061.33
34071,2.47,2433.45,0.16,2438.04
34139,2.64,2560.49,0.18,2566.51
34205,3.2,3225.69,0.2,3231.77
34257,2.31,3393.24,0.23,3398.35
34417,2.94,2015.51,0.17,2021.24
34452,3.65,2015.88,0.22,2023.57
34760,3.55,2262.36,0.15,2269.35
34873,3.2,1892.26,0.18,1898.4
35062,3.38,2097.55,0.15,2104.02
35197,3.18,3397.53,0.35,3403.43
35279,3.45,3391.41,0.22,3398.95
35326,2.9,2265.21,0.18,2272.17
35682,2.78,2889.39,0.21,2895.84
35770,2.76,2137.18,0.16,2142.82
35963,2.74,1887.75,0.16,1895.14
36494,2.49,1848.53,0.19,1854.1
36539,2.65,1851.96,0.16,1857.74
36660,1.87,2478.99,0.18,2483.35
36678,2.35,3095.9,0.19,3101.59
36844,2.61,1847.98,0.17,1853.63
36861,2.76,1889.62,0.15,1895.49
36936,2.43,2179.55,0.16,2185.0
37670,2.59,1806.01,0.16,1811.56
37689,2.65,2135.71,0.16,2141.68
37740,2.61,2138.12,0.16,2143.65
37751,2.93,2303.98,0.16,2310.9
37777,1.48,1846.77,0.15,1849.49
37988,3.02,2181.05,0.18,2186.81
38048,2.03,2058.66,0.16,2062.54
38070,2.1,2353.37,0.17,2357.6
38118,2.47,1848.03,0.16,1853.27
38210,2.54,3397.22,0.19,3402.94
38576,2.89,2180.54,0.16,2186.48
38678,2.73,2266.95,0.21,2273.38
38825,2.72,2178.68,0.17,2185.51
38829,2.39,3392.44,0.22,3398.55
39405,2.77,2052.73,0.29,2058.76
39477,2.56,1887.88,0.19,1894.11
39480,2.59,2679.0,0.21,2684.29
39484,3.22,2055.66,0.18,2062.18
39551,2.46,2050.36,0.18,2056.1
39670,3.72,1968.63,0.19,1978.22
39769,2.61,2015.9,0.17,2022.16
39785,2.15,2261.05,0.17,2265.83
39914,2.77,1892.76,0.16,1898.98
39951,2.58,2138.44,0.17,2143.74
39956,2.43,1934.04,0.17,1939.16
40036,2.42,1888.65,0.18,1894.95
40083,2.0,1927.42,0.18,1931.47
40471,2.61,2346.31,0.18,2352.47
40757,2.79,2924.52,0.18,2930.5
41488,2.25,2515.17,0.2,2519.66
41633,2.8,1762.95,0.17,1769.12
41635,2.62,1804.72,0.15,1810.68
41872,2.44,2596.43,0.16,2601.49
41888,2.81,1933.19,0.15,1940.51
41990,2.71,3393.72,0.2,3399.72
42070,3.45,1842.27,0.16,1849.76
42102,2.14,1848.79,0.16,1853.17
42178,2.7,3392.0,0.19,3399.43
42276,2.46,2261.07,0.16,2266.26
42296,2.67,3395.42,0.26,3401.91
42528,3.0,2093.11,0.16,2099.25
42563,3.25,1932.17,0.18,1939.77
42628,2.57,1936.24,0.19,1942.27
42888,2.19,1941.38,0.3,1946.76
42889,2.47,3407.32,0.26,3412.41
43314,2.33,2020.33,0.2,2025.29
43435,3.39,3402.35,0.48,3410.97
43581,2.79,2146.85,0.23,2152.49
43737,3.51,1981.41,0.2,1988.4
43816,2.64,2228.21,0.22,2234.24
44068,2.91,1853.11,0.2,1859.11
44195,2.33,2103.51,0.2,2108.48
44260,2.59,2394.8,0.2,2401.42
44279,3.17,1816.64,0.21,1823.36
44590,2.38,3404.99,0.22,3410.01
44652,2.67,2722.77,0.22,2727.89
44699,2.64,1854.5,0.18,1861.07
44877,2.65,1977.29,0.2,1982.92
45070,3.46,1854.71,0.19,1863.25
45090,1.89,2263.64,0.19,2267.46
45229,2.83,1892.01,0.19,1898.36
45472,3.27,1808.08,0.19,1815.76
45550,3.52,2230.53,0.18,2237.17
45596,3.35,3106.95,0.21,3113.49
45728,3.51,2269.26,0.19,2276.34
46031,3.45,1936.5,0.18,1943.71
46048,3.47,1894.93,0.19,1901.64
46252,3.85,1849.45,0.17,1858.17
46378,3.25,2226.32,0.2,2232.68
46463,2.76,1933.43,0.18,1938.9
46497,2.54,1849.48,0.17,1854.46
46804,3.38,3392.89,0.23,3401.2
46872,3.35,2846.29,0.21,2853.39
47010,3.6,2347.95,0.18,2355.67
47112,3.31,2014.07,0.17,2020.96
47121,3.21,2680.09,0.19,2685.94
47571,4.14,3392.58,0.32,3402.18
47585,3.41,1969.69,0.19,1976.58
47740,2.74,2635.84,0.2,2642.03
47769,2.47,2016.57,0.27,2021.38
47801,4.15,2178.67,0.19,2186.52
47819,2.46,3015.91,0.22,3021.74
47828,2.61,3392.75,0.21,3398.13
48153,2.53,2139.48,0.28,2145.62
48396,3.23,1928.41,0.2,1934.81
48504,2.95,1854.53,0.19,1860.9
48555,3.27,2178.73,0.18,2184.69
48564,3.14,3391.69,0.24,3397.61
48924,3.32,1929.0,0.17,1936.94
49060,2.92,1854.96,0.18,1861.04
49091,3.08,1967.43,0.17,1973.64
49259,3.17,1887.19,0.16,1894.56
49269,3.18,1970.97,0.16,1977.08
49759,3.22,2179.45,0.2,2186.11
49761,3.22,3391.81,0.21,3398.35
49810,3.12,2178.7,0.17,2185.28
50006,3.3,1892.65,0.16,1899.29
50145,2.31,1888.9,0.17,1892.83
50149,2.43,2267.35,0.17,2272.72
50165,3.32,2053.31,0.16,2060.19
50326,2.46,2011.88,0.15,2016.01
50331,3.49,2499.41,0.17,2506.33
50380,3.1,2430.39,0.16,2436.69
50638,2.85,3399.93,0.22,3406.32
50679,3.08,2094.67,0.16,2100.37
50811,4.46,1868.08,0.28,1876.39
50828,3.5,2181.34,0.18,2188.05
50844,2.39,2155.58,0.19,2161.0
50896,4.55,3391.96,0.22,3401.91
50943,3.01,1932.61,0.18,1938.54
51008,3.4,2179.22,0.19,2185.88
51309,2.81,2100.38,0.19,2106.89
51314,3.34,3396.51,0.21,3402.88
51326,3.06,2056.23,0.31,2063.26
51598,3.21,3391.97,0.24,3397.81
51610,3.1,2056.99,0.2,2062.15
51712,2.79,3391.32,0.23,3397.37
51738,2.84,2564.6,0.18,2570.08
51938,3.39,1805.85,0.16,1812.74
51961,3.19,2233.73,0.19,2240.44
51976,3.17,2558.83,0.17,2565.52
