image_id,preprocess_ms,forward_ms,post_ms,total_ms
22589,2.66,1358.25,0.17,1365.05
22623,2.6,1276.61,0.18,1282.05
22705,2.88,1409.77,0.18,1415.8
22755,2.57,1219.97,0.16,1225.94
22892,1.9,1276.52,0.18,1280.81
22935,2.74,1195.19,0.17,1201.29
22969,2.11,1196.39,0.19,1201.52
23023,3.65,1273.31,0.16,1280.82
23034,2.65,1194.6,0.18,1201.59
23126,2.58,1276.53,0.17,1281.59
23230,2.83,1245.89,0.17,1254.16
23272,2.07,1355.67,0.17,1360.55
23359,2.61,1215.01,0.16,1219.71
23666,2.7,1194.94,0.18,1200.9
23751,2.84,1547.07,0.19,1553.3
23781,2.58,1188.46,0.17,1194.24
23899,2.48,1195.17,0.18,1200.29
23937,2.55,1274.84,0.21,1281.17
24021,2.56,1244.2,0.18,1249.17
24027,2.05,1303.21,0.18,1307.58
24144,2.84,1270.68,0.17,1278.66
24243,2.63,1194.83,0.17,1201.89
24567,2.85,1189.42,0.16,1196.56
24610,2.63,1432.49,0.15,1437.97
24919,2.39,1299.32,0.17,1305.11
25057,2.52,1245.22,0.15,1251.33
25096,2.11,1244.05,0.14,1248.67
25139,1.88,1212.47,0.15,1216.78
25181,2.42,1215.33,0.15,1220.42
25228,2.45,1216.01,0.15,1221.86
25386,2.6,1298.13,0.16,1304.36
25393,2.61,1270.21,0.16,1275.91
25394,2.7,1313.36,0.16,1319.18
25424,2.62,1326.6,0.16,1332.11
25560,2.57,1326.15,0.16,1331.38
25593,2.63,1352.01,0.16,1359.65
25603,2.55,1417.17,0.17,1423.63
25986,2.68,1187.74,0.15,1194.14
26204,2.39,1269.54,0.15,1275.49
26465,1.98,1186.52,0.14,1190.57
26564,2.36,1244.44,0.15,1249.47
26690,2.62,1242.67,0.15,1248.6
26926,2.47,1270.31,0.16,1275.62
26941,2.38,1299.9,0.15,1305.8
27186,2.43,1219.52,0.15,1224.42
27620,2.63,1189.25,0.15,1194.93
27696,2.3,1324.39,0.15,1329.83
27768,3.05,1325.85,0.15,1332.57
27932,1.53,1298.04,0.16,1301.14
27972,2.52,1326.64,0.15,1332.65
27982,4.27,1218.63,0.18,1225.21
28285,2.59,1186.2,0.15,1192.54
28449,2.38,1247.11,0.16,1252.7
28452,2.82,1381.36,0.32,1388.26
28809,2.5,1244.57,0.18,1250.23
28993,3.08,1325.13,0.21,1332.42
29187,2.7,1192.39,0.2,1199.63
29393,2.41,1242.58,0.18,1248.07
29397,3.07,1323.95,0.19,1330.84
29596,2.46,1241.88,0.17,1247.56
29640,2.47,1436.09,0.18,1442.11
29675,2.76,1188.19,0.16,1194.81
29984,2.63,1188.99,0.16,1195.21
30213,2.47,1298.44,0.16,1305.09
30494,2.61,2260.21,0.25,2266.79
30504,2.9,1516.77,0.18,1523.6
30675,2.52,1375.93,0.17,1382.59
30785,2.69,1189.5,0.16,1195.96
30828,2.52,1186.66,0.15,1192.56
31050,2.57,1351.98,0.17,1358.29
31093,2.41,1217.13,0.16,1222.55
31118,2.4,1273.38,0.17,1279.49
31217,2.47,1240.74,0.15,1246.87
31248,1.84,1297.73,0.15,1301.7
31269,2.6,1269.74,0.16,1276.0
31296,2.38,1191.29,0.17,1197.39
31322,2.48,1461.49,0.17,1468.27
31620,2.69,1240.85,0.15,1246.9
31735,2.59,1269.28,0.16,1275.4
31749,3.72,1190.08,0.17,1198.86
31817,2.3,1268.73,0.15,1274.34
32038,1.99,1291.24,0.15,1295.22
32081,2.11,1189.06,0.15,1193.89
32285,2.52,1354.07,0.17,1359.2
32334,2.63,1297.68,0.14,1303.73
32570,2.43,1215.16,0.16,1221.14
32610,2.49,1271.25,0.16,1276.92
32735,2.49,1433.05,0.16,1438.33
32811,2.13,1215.51,0.15,1219.89
32817,2.64,1299.53,0.14,1305.41
32861,2.55,1217.05,0.15,1222.88
32887,2.69,1185.6,0.15,1191.95
32901,3.56,1215.88,0.15,1223.3
32941,2.7,1298.28,0.15,1305.12
33005,2.42,1351.8,0.15,1357.52
33104,2.27,1187.55,0.15,1193.01
33109,2.61,1463.88,0.16,1470.23
33114,2.62,1322.03,0.16,1328.03
33221,1.87,1268.74,0.15,1272.77
33368,2.61,1352.16,0.14,1357.34
33638,2.5,1323.64,0.14,1329.36
33707,3.05,1379.09,0.15,1386.07
33759,2.49,1191.13,0.16,1198.53
33854,2.55,1241.87,0.15,1248.08
34071,2.37,1298.41,0.15,1302.98
34139,2.74,1219.11,0.14,1225.03
34205,2.42,1218.27,0.15,1223.45
34257,1.88,1382.29,0.16,1386.79
34417,2.03,1189.02,0.14,1193.51
34452,2.65,1190.7,0.21,1197.45
34760,2.84,1202.83,0.15,1209.05
34873,2.73,1191.21,0.14,1196.78
35062,2.58,1248.54,0.29,1254.19
35197,2.67,1272.69,0.21,1278.08
35279,2.57,1189.75,0.2,1196.17
35326,2.73,1218.74,0.17,1224.73
35682,2.66,1271.25,0.18,1277.32
35770,3.34,1296.59,0.19,1303.15
35963,2.66,1248.25,0.19,1255.72
36494,2.55,1215.84,0.19,1221.48
36539,2.48,1187.36,0.16,1192.97
36660,1.88,1270.31,0.17,1274.84
36678,2.13,1246.86,0.18,1252.2
36844,2.66,1218.8,0.16,1224.33
36861,2.71,1190.07,0.15,1195.81
36936,2.31,1185.84,0.16,1191.12
37670,2.59,1219.22,0.16,1224.88
37689,2.92,1271.48,0.16,1278.5
37740,2.98,1187.42,0.14,1193.27
37751,2.72,1295.0,0.15,1301.6
37777,1.49,1188.64,0.16,1191.36
37988,2.69,1242.25,0.16,1247.55
38048,1.94,1381.0,0.16,1384.66
38070,2.05,1270.55,0.15,1274.66
38118,2.42,1203.69,0.16,1208.67
38210,2.59,1188.81,0.15,1194.63
38576,2.53,1215.44,0.16,1220.6
38678,2.71,1215.26,0.15,1221.53
38825,2.39,1364.22,0.18,1370.38
38829,2.53,1188.02,0.15,1194.33
39405,2.62,1217.38,0.16,1223.07
39477,2.41,1215.29,0.15,1221.27
39480,2.4,1332.34,0.15,1337.19
39484,2.51,1242.98,0.16,1248.5
39551,2.43,1488.52,0.15,1494.12
39670,3.17,1485.74,0.16,1494.9
39769,2.62,1253.99,0.16,1260.22
39785,2.09,1268.25,0.15,1273.03
39914,2.74,1215.16,0.15,1221.41
39951,2.51,1203.68,0.16,1208.78
39956,2.66,1188.67,0.16,1194.26
40036,2.5,1296.7,0.16,1303.09
40083,1.88,1212.12,0.16,1215.96
40471,2.54,1545.61,0.16,1551.79
40757,2.68,1267.91,0.14,1273.69
41488,2.24,1214.15,0.15,1218.57
41633,2.43,1296.7,0.16,1302.36
41635,2.67,1191.25,0.16,1197.23
41872,2.46,1381.92,0.16,1387.06
41888,2.69,1186.81,0.16,1194.06
41990,2.58,1238.82,0.15,1244.53
42070,2.74,1213.49,0.15,1220.03
42102,2.11,1215.18,0.14,1219.62
42178,2.58,1241.04,0.15,1248.22
42276,2.11,1266.15,0.15,1270.9
42296,2.41,1189.08,0.16,1194.99
42528,2.84,1210.6,0.14,1216.5
42563,3.12,1241.11,0.15,1248.47
42628,2.4,1272.64,0.14,1278.31
42888,2.02,1407.5,0.15,1412.41
42889,2.24,1191.06,0.22,1195.78
43314,2.37,1297.37,0.15,1302.37
43435,3.18,1187.22,0.15,1195.14
43581,2.42,1270.13,0.16,1275.13
43737,2.86,1377.81,0.3,1383.98
43816,2.61,1269.73,0.2,1275.55
44068,2.7,1267.22,0.18,1272.73
44195,2.05,1216.2,0.2,1220.66
44260,3.11,1186.55,0.16,1193.69
44279,2.4,1459.95,0.18,1465.57
44590,1.81,1187.07,0.16,1191.3
44652,2.62,1188.58,0.19,1193.44
44699,2.5,1182.1,0.16,1188.53
44877,2.38,1214.47,0.16,1219.66
45070,3.47,1183.69,0.16,1192.08
45090,1.7,1188.02,0.17,1191.53
45229,2.69,1211.81,0.17,1217.91
45472,2.45,1185.7,0.16,1192.14
45550,3.23,1238.95,0.15,1245.56
45596,2.73,1243.23,0.17,1249.01
45728,2.7,1266.81,0.17,1272.76
46031,2.76,1238.47,0.16,1244.88
46048,2.58,1186.16,0.15,1191.61
46252,2.61,1349.02,0.18,1356.27
46378,2.27,1352.23,0.16,1357.4
46463,2.07,1290.5,0.16,1294.98
46497,1.87,1184.82,0.15,1188.83
46804,3.24,1327.32,0.17,1337.59
46872,2.43,1322.24,0.16,1328.39
47010,2.61,1186.87,0.15,1193.41
47112,2.6,1378.99,0.15,1385.13
47121,2.55,1188.92,0.16,1194.2
47571,3.23,1237.5,0.16,1245.95
47585,2.54,1269.88,0.16,1275.81
47740,2.18,1211.02,0.15,1216.5
47769,1.98,1347.52,0.16,1351.62
47801,4.05,1238.89,0.16,1246.58
47819,2.07,1370.35,0.16,1375.74
47828,2.01,1183.01,0.16,1187.68
48153,2.05,1214.01,0.15,1219.59
48396,2.48,1235.98,0.15,1241.68
48504,2.43,1236.63,0.16,1242.61
48555,2.52,1210.93,0.16,1216.02
48564,2.58,1299.45,0.16,1304.68
48924,2.58,1265.58,0.15,1272.08
49060,2.4,1184.61,0.16,1190.21
49091,2.45,1236.7,0.15,1242.34
49259,2.49,1269.97,0.16,1276.64
49269,2.6,1213.26,0.15,1218.82
49759,2.59,1187.12,0.16,1193.08
49761,2.67,1211.33,0.15,1217.26
49810,2.38,1243.15,0.16,1248.92
50006,2.76,1511.18,0.17,1517.46
50145,1.83,1185.73,0.15,1189.02
50149,2.04,1184.34,0.15,1189.3
50165,2.46,1267.42,0.31,1273.64
50326,2.24,1184.66,0.18,1188.82
50331,2.62,1322.26,0.2,1328.51
50380,2.44,1211.91,0.18,1217.52
50638,2.31,1216.88,0.19,1223.27
50679,2.46,1268.15,0.2,1273.37
50811,3.66,1240.37,0.18,1247.91
50828,2.55,1268.06,0.16,1273.78
50844,2.02,1324.29,0.16,1329.28
50896,3.33,1188.51,0.17,1197.01
50943,2.14,1267.2,0.18,1271.73
51008,2.62,1266.62,0.16,1272.35
51309,2.19,1243.68,0.17,1249.59
51314,2.72,1240.26,0.16,1245.98
51326,3.21,1403.65,0.16,1410.95
51598,2.47,1213.31,0.17,1218.23
51610,2.38,1242.46,0.16,1246.84
51712,2.4,1295.92,0.17,1301.58
51738,2.03,1377.85,0.18,1381.91
51938,2.64,1484.23,0.17,1490.25
51961,2.44,1243.11,0.17,1248.99
51976,2.5,1434.26,0.16,1440.19
52007,2.74,1292.31,0.16,1298.96
52017,2.38,1353.82,0.18,1358.66
52412,2.51,1214.07,0.15,1220.19
52413,2.04,1268.77,0.15,1273.17
52462,2.43,1212.57,0.16,1218.47
52507,2.42,1269.92,0.17,1276.05
52565,2.59,1184.35,0.16,1189.58
52591,2.37,1242.61,0.15,1247.2
52891,2.41,1352.22,0.29,1357.95
52996,2.61,1214.39,0.21,1219.83
53505,2.63,1350.48,0.19,1356.03
53529,1.88,1268.78,0.17,1272.92
53624,3.29,1323.47,0.18,1330.37
53626,2.85,1380.76,0.2,1387.09
53909,2.79,1193.62,0.19,1199.73
53994,2.75,1240.53,0.17,1247.16
54123,2.43,1267.87,0.17,1274.3
54164,2.43,1244.65,0.2,1249.83
54592,2.54,1273.8,0.18,1278.83
54593,2.51,1408.62,0.19,1415.39
54605,4.22,1271.55,0.18,1279.49
54628,2.18,1220.32,0.18,1225.23
54654,3.46,1214.82,0.17,1222.69
54931,3.02,1486.18,0.18,1492.72
54967,2.67,1404.98,0.17,1410.39
55002,2.03,1192.11,0.16,1196.75
55022,3.24,1189.56,0.15,1196.44
55072,2.44,1218.84,0.14,1224.83
55150,2.44,1245.43,0.16,1251.16
55167,2.16,1217.46,0.16,1223.07
55299,2.5,1184.87,0.16,1190.07
55528,2.68,1431.56,0.16,1437.08
55950,2.53,1294.61,0.15,1300.51
56127,3.03,1267.82,0.17,1275.36
56288,2.7,1240.88,0.14,1246.9
56344,2.6,1239.64,0.15,1244.92
56350,3.03,1181.51,0.15,1187.96
56545,2.82,1217.82,0.16,1224.11
