image_id,preprocess_ms,forward_ms,post_ms,total_ms
20107,3.08,2544.56,0.19,2550.14
20247,3.72,2797.22,0.2,2804.36
20333,3.86,2996.3,0.19,3003.36
20553,3.03,4111.56,0.2,4117.31
20571,4.32,2444.24,0.19,2452.91
20992,2.91,3349.07,0.21,3354.39
21167,3.76,2493.27,0.19,2499.5
21465,2.82,2238.34,0.17,2244.01
21503,3.83,3403.02,0.18,3409.98
21604,4.16,2793.2,0.18,2800.53
21839,4.24,2391.38,0.16,2400.51
21879,3.57,2797.73,0.19,2805.11
21903,4.92,3809.19,0.19,3818.27
22192,3.63,2642.8,0.19,2649.08
22371,2.69,2843.6,0.17,2847.84
22396,4.09,2188.57,0.19,2196.23
22479,4.63,2697.12,0.17,2705.19
22589,3.85,2442.41,0.18,2450.4
22623,3.92,2747.22,0.18,2754.17
22705,4.09,2440.24,0.18,2447.51
22755,3.82,2647.75,0.18,2655.1
22892,3.0,2389.82,0.16,2395.28
22935,3.83,2237.84,0.17,2244.88
22969,3.05,2247.65,0.18,2253.69
23023,4.49,3703.77,0.24,3711.72
23034,3.89,2793.01,0.2,2801.23
23126,3.69,3408.42,0.18,3414.5
23230,3.91,3152.68,0.34,3162.05
23272,3.48,4118.97,0.27,4125.46
23359,3.61,3450.81,0.21,3456.72
23666,4.0,2702.52,0.18,2709.93
23751,3.91,2691.7,0.2,2699.04
23781,3.57,4110.35,0.22,4117.12
23899,3.62,4111.0,0.24,4117.53
23937,3.65,2540.69,0.19,2548.17
24021,3.43,3706.15,0.18,3712.29
24027,3.14,2440.09,0.17,2445.46
24144,4.09,2789.54,0.18,2799.66
24243,3.81,2490.05,0.19,2498.44
24567,4.62,3346.29,0.18,3355.69
24610,3.89,3100.25,0.21,3107.1
24919,3.74,4112.15,0.23,4119.48
25057,3.75,2704.35,0.17,2711.7
25096,3.18,3050.54,0.18,3056.44
25139,2.96,2952.54,0.18,2958.04
25181,3.57,3455.32,0.2,3462.05
25228,3.76,2194.32,0.18,2201.7
25386,3.84,2493.69,0.16,2501.31
25393,3.84,4111.22,0.21,4118.32
25394,4.03,4128.93,0.25,4136.34
25424,4.02,3211.21,0.2,3218.27
25560,3.97,2904.91,0.18,2911.88
25593,3.93,2249.88,0.29,2259.21
25603,4.27,4129.14,0.25,4137.6
25986,3.96,2910.73,0.23,2918.53
26204,3.75,3708.4,0.22,3716.18
26465,3.09,3767.32,0.2,3772.58
26564,3.63,3155.35,0.2,3161.78
26690,3.83,2958.05,0.2,2965.51
26926,3.83,3460.7,0.19,3467.75
26941,4.07,2448.88,0.17,2456.76
27186,3.67,2492.51,0.18,2498.8
27620,3.79,3411.06,0.19,3417.9
27696,4.22,2494.41,0.18,2502.3
27768,5.81,4116.75,0.22,4126.73
27932,2.59,2345.78,0.18,2350.19
27972,3.66,2541.9,0.18,2549.32
27982,2.87,3864.14,0.18,3869.1
28285,3.83,3508.41,0.21,3516.18
28449,3.7,2591.99,0.18,2599.07
28452,3.95,4114.13,0.21,4121.89
28809,3.62,4122.48,0.23,4129.47
28993,4.58,2997.69,0.19,3006.88
29187,4.3,4233.02,0.19,4241.84
29393,3.21,2602.14,0.19,2608.51
29397,3.86,4118.68,0.24,4126.48
29596,3.99,3053.87,0.2,3061.34
29640,3.75,3058.14,0.32,3065.78
29675,4.48,2343.73,0.2,2352.02
29984,3.99,2446.74,0.2,2454.48
30213,3.8,2242.12,0.18,2250.18
30494,3.82,4121.42,0.25,4129.47
30504,4.13,3617.9,0.2,3626.05
30675,3.41,3713.25,0.22,3720.32
30785,3.92,3265.35,0.21,3273.3
30828,3.78,2549.06,0.19,2556.49
31050,3.99,3656.65,0.21,3664.63
31093,3.63,2907.53,0.2,2914.32
31118,3.76,2850.0,0.19,2857.73
31217,4.4,3202.78,0.18,3211.18
31248,3.23,4112.82,0.2,4118.55
31269,4.56,2591.77,0.2,2600.23
31296,3.64,2644.8,0.18,2652.38
31322,3.65,2137.78,0.17,2145.65
31620,3.93,4115.77,0.23,4123.2
31735,4.03,4121.53,0.22,4129.27
31749,5.43,2297.86,0.18,2308.7
31817,3.63,2893.41,0.17,2900.6
32038,3.06,4120.29,0.23,4125.68
32081,3.38,2641.2,0.17,2647.61
32285,3.61,3147.33,0.18,3153.66
32334,3.9,2744.52,0.23,2752.29
32570,3.93,2440.76,0.2,2448.56
32610,3.78,2492.33,0.18,2499.45
32735,3.73,2794.05,0.31,2800.97
32811,3.58,2448.41,0.2,2454.48
32817,4.21,2591.54,0.18,2599.32
32861,3.81,2646.32,0.22,2653.58
32887,3.96,3348.73,0.21,3356.55
32901,4.13,3711.83,0.23,3720.21
32941,4.05,4116.5,0.23,4124.45
33005,3.75,3404.98,0.19,3412.29
33104,3.64,4105.76,0.23,4112.67
33109,3.89,2541.98,0.19,2549.95
33114,3.97,2640.71,0.19,2648.31
33221,3.74,3196.74,0.2,3202.74
33368,3.92,2646.03,0.17,2652.8
33638,3.91,2591.69,0.17,2598.89
33707,5.15,2896.56,0.2,2906.05
33759,4.33,3198.42,0.18,3207.83
33854,3.71,2592.58,0.19,2599.91
34071,3.68,2646.26,0.18,2652.31
34139,3.82,3305.87,0.2,3313.15
34205,3.74,2449.78,0.18,2456.45
34257,2.9,2738.95,0.19,2744.69
34417,3.04,3566.03,0.19,3571.67
34452,3.9,2837.72,0.18,2845.86
34760,3.75,2755.39,0.17,2762.53
34873,3.87,2440.03,0.16,2446.95
35062,3.73,4109.67,0.24,4116.62
35197,4.03,4120.95,0.23,4127.95
35279,3.99,2654.19,0.31,2662.52
35326,4.42,4108.97,0.27,4116.99
35682,4.07,2696.58,0.2,2704.28
35770,4.1,2186.58,0.17,2193.82
35963,3.9,3003.16,0.21,3012.02
36494,3.79,3716.17,0.21,3723.22
36539,3.87,3450.08,0.21,3457.37
36660,2.84,3455.65,0.21,3461.08
36678,3.39,2704.05,0.19,2710.88
36844,4.27,2287.18,0.17,2294.7
36861,4.0,2643.76,0.19,2650.89
36936,3.54,2589.4,0.17,2596.41
37670,3.84,4113.47,0.2,4121.35
37689,4.42,2645.16,0.19,2653.07
37740,3.92,2340.99,0.17,2348.04
37751,4.38,2548.81,0.19,2557.31
37777,2.54,2289.61,0.17,2293.53
37988,4.64,3101.55,0.18,3109.02
38048,3.16,4114.28,0.21,4119.44
38070,3.11,2293.91,0.17,2299.35
38118,3.7,4116.38,0.21,4123.0
38210,3.91,4116.56,0.21,4123.96
38576,3.97,3601.53,0.18,3608.38
38678,3.98,2745.96,0.17,2753.52
38825,3.72,3097.59,0.22,3105.4
38829,3.86,2646.34,0.21,2654.04
39405,3.98,2287.34,0.16,2294.67
39477,3.56,3301.85,0.35,3309.33
39480,3.96,2895.91,0.21,2902.68
39484,3.78,4112.58,0.24,4119.47
39551,3.63,2544.38,0.18,2551.36
39670,4.72,4110.95,0.24,4122.01
39769,4.0,2541.07,0.18,2548.97
39785,3.11,4115.43,0.23,4121.43
39914,4.17,3152.25,0.21,3160.24
39951,4.22,2844.17,0.17,2851.3
39956,3.61,3201.32,0.2,3207.74
40036,4.17,4111.87,0.23,4120.6
40083,3.22,4109.94,0.21,4115.55
40471,4.55,2288.98,0.16,2297.44
40757,3.73,2795.6,0.18,2802.53
41488,3.42,2188.75,0.19,2194.59
41633,3.56,4114.98,0.19,4121.8
41635,3.99,3250.38,0.19,3257.7
41872,3.67,4108.4,0.19,4115.0
41888,3.84,2647.48,0.19,2655.79
41990,4.0,4108.88,0.23,4116.15
42070,4.12,3401.05,0.18,3409.11
42102,3.1,2390.4,0.22,2395.94
42178,4.1,2996.16,0.19,3005.12
42276,3.21,2339.66,0.2,2345.52
42296,3.78,2490.8,0.17,2498.31
42528,3.93,3909.44,0.3,3916.61
42563,5.14,4113.65,0.27,4123.45
42628,3.73,3763.98,0.23,3771.37
42888,3.14,2998.4,0.19,3004.68
42889,3.2,2491.3,0.2,2497.09
43314,3.12,2238.02,0.19,2243.89
43435,4.94,2391.56,0.21,2401.53
43581,3.94,3607.05,0.2,3613.84
43737,4.51,3400.49,0.19,3408.19
43816,3.58,3404.1,0.19,3410.83
44068,4.84,3866.72,0.21,3875.09
44195,3.48,3404.77,0.2,3411.22
44260,3.83,2345.21,0.2,2353.22
44279,3.78,2793.06,0.19,2800.18
44590,2.79,3048.9,0.2,3054.27
44652,3.73,2491.96,0.18,2498.27
44699,3.63,2294.97,0.19,2302.56
44877,3.69,3553.75,0.19,3560.46
45070,5.36,2643.72,0.18,2654.1
45090,2.66,2746.96,0.17,2751.62
45229,3.9,4111.6,0.19,4118.91
45472,3.66,2339.54,0.18,2347.37
45550,3.81,3908.53,0.19,3915.27
45596,3.87,2842.91,0.23,2849.9
45728,4.04,4020.52,0.24,4028.01
46031,4.11,3099.76,0.33,3108.01
46048,4.38,4110.66,0.24,4118.32
46252,3.93,4004.9,0.22,4013.75
46378,3.29,3201.59,0.18,3207.73
46463,3.26,2690.58,0.18,2696.46
46497,2.91,3347.21,0.22,3352.56
46804,3.86,4115.66,0.24,4124.45
46872,3.57,3049.65,0.19,3056.91
47010,4.06,2539.05,0.19,2547.2
47112,3.85,2845.07,0.18,2852.65
47121,4.0,3958.24,0.2,3965.2
47571,5.35,2590.34,0.18,2601.45
47585,4.0,2843.0,0.19,2850.78
47740,3.44,2340.62,0.17,2347.53
47769,3.12,4106.07,0.2,4111.65
47801,5.19,2592.36,0.17,2601.16
47819,3.05,2437.67,0.17,2444.25
47828,3.13,4006.78,0.21,4012.9
48153,3.11,2539.21,0.18,2546.06
48396,3.64,2643.02,0.18,2650.05
48504,3.68,2237.41,0.17,2244.77
48555,3.7,3249.53,0.19,3256.06
48564,3.79,2285.98,0.17,2292.67
48924,3.53,2742.08,0.22,2749.65
49060,3.78,2488.64,0.17,2495.85
49091,3.61,2596.64,0.21,2603.39
49259,3.94,2947.1,0.32,2955.44
49269,4.1,2899.22,0.2,2906.42
49759,3.88,3554.8,0.19,3562.26
49761,4.06,3043.65,0.22,3051.2
49810,3.58,3054.77,0.21,3062.07
50006,3.92,3663.93,0.23,3671.48
50145,2.91,2185.96,0.19,2190.57
50149,3.03,4110.08,0.24,4116.4
50165,3.8,3198.76,0.19,3206.26
50326,3.21,2237.08,0.17,2242.49
50331,3.91,2845.68,0.19,2853.38
50380,3.73,3806.7,0.19,3813.87
50638,4.18,2292.98,0.17,2301.07
50679,3.84,2590.1,0.18,2597.06
50811,5.36,2544.9,0.18,2554.15
50828,3.89,3810.6,0.22,3817.91
50844,3.15,2893.26,0.19,2899.6
50896,4.91,2991.05,0.2,3001.24
50943,3.2,3144.37,0.18,3150.15
51008,3.86,2392.8,0.17,2399.81
51309,3.36,2388.73,0.17,2395.94
51314,3.84,4114.31,0.18,4121.17
51326,3.73,2593.79,0.19,2601.25
51598,3.63,3404.85,0.17,3411.12
51610,3.58,2747.51,0.21,2753.23
51712,3.61,3057.44,0.19,3064.53
51738,3.2,3309.19,0.19,3314.74
51938,4.04,4113.97,0.37,4121.96
51961,4.23,3340.62,0.22,3348.56
51976,3.76,3003.74,0.19,3011.18
52007,3.94,2756.18,0.19,2764.31
52017,3.64,4126.63,0.28,4133.28
52412,3.69,4132.36,0.27,4140.09
52413,3.35,2345.79,0.21,2351.83
52462,3.7,2244.42,0.2,2251.71
52507,3.65,2395.38,0.19,2402.99
52565,3.8,2396.69,0.18,2403.28
52591,3.52,3464.12,0.2,3470.18
52891,4.51,2601.93,0.18,2610.07
52996,3.86,2345.54,0.18,2352.81
53505,3.71,3008.74,0.18,3015.2
53529,2.97,2803.84,0.17,2809.24
53624,3.62,3671.34,0.2,3678.77
53626,3.95,2345.91,0.17,2353.45
53909,3.94,3665.7,0.19,3673.15
53994,4.6,2244.76,0.18,2253.5
54123,3.7,2192.55,0.17,2200.4
54164,3.65,2959.98,0.18,2966.5
54592,3.57,3258.41,0.18,3264.5
54593,3.61,2560.05,0.19,2567.96
54605,5.12,3210.89,0.18,3219.71
54628,3.24,3771.95,0.24,3778.17
54654,4.07,3623.54,0.22,3631.48
54931,4.04,2858.45,0.34,2866.46
54967,4.33,3106.42,0.22,3113.8
55002,3.06,4124.93,0.23,4130.75
55022,4.06,3868.42,0.23,3876.49
55072,3.73,3106.9,0.19,3114.26
55150,3.61,2756.19,0.2,2763.34
55167,3.39,4125.71,0.21,4132.81
55299,3.63,3359.73,0.21,3366.32
55528,4.22,2853.57,0.19,2860.64
55950,3.86,3209.97,0.18,3217.48
56127,4.56,2599.78,0.21,2609.18
56288,4.14,2599.91,0.19,2608.23
56344,4.91,2194.14,0.18,2201.92
56350,4.6,3412.21,0.2,3420.29
56545,4.29,2702.26,0.18,2710.3
