image_id,preprocess_ms,forward_ms,post_ms,total_ms
7795,3.41,820.52,0.15,827.09
7816,3.99,652.99,0.14,660.31
7818,3.53,845.8,0.15,852.25
7888,5.27,734.78,0.14,742.88
7977,3.64,873.28,0.15,880.63
7991,3.14,652.43,0.13,658.98
8021,3.68,734.58,0.14,742.03
8211,3.54,681.42,0.15,689.11
8277,4.39,735.27,0.14,743.52
8532,3.39,931.23,0.15,937.31
8629,4.44,765.47,0.15,774.16
8690,3.69,709.13,0.14,717.19
8762,3.44,989.61,0.14,995.29
8844,3.44,794.14,0.14,800.29
8899,4.1,710.16,0.14,719.04
9378,3.27,654.96,0.24,660.92
9400,4.4,655.61,0.16,663.44
9448,4.2,876.22,0.16,885.41
9483,3.7,768.35,0.15,775.29
9590,3.42,1016.77,0.16,1023.2
9769,3.62,991.01,0.18,999.67
9772,4.29,738.1,0.15,746.63
9891,3.65,737.22,0.15,744.01
9914,3.64,682.45,0.14,689.63
10092,3.38,765.37,0.15,771.95
10363,3.19,766.46,0.13,772.31
10583,4.24,686.87,0.15,695.19
10707,3.77,683.33,0.14,690.22
10764,3.41,656.54,0.15,663.38
10977,3.12,934.88,0.15,939.83
10995,3.68,682.21,0.14,688.38
11051,3.88,935.52,0.15,942.27
11122,3.71,711.81,0.16,719.58
11149,3.01,1044.37,0.16,1050.62
11197,3.4,907.47,0.15,914.2
11511,3.59,1076.28,0.16,1083.39
11615,3.78,881.4,0.14,888.17
11699,4.47,654.37,0.14,662.61
11760,3.46,878.7,0.16,886.37
11813,2.98,1076.0,0.15,1081.09
12062,3.52,882.15,0.15,889.57
12120,3.48,823.96,0.14,830.52
12280,3.78,877.6,0.14,885.0
12576,3.75,652.82,0.13,660.75
12639,3.71,767.82,0.15,775.78
12667,3.8,877.09,0.14,883.57
12670,3.53,792.39,0.13,799.71
12748,3.74,818.7,0.14,826.25
13004,2.91,733.42,0.13,738.93
13177,3.45,652.7,0.13,659.79
13201,3.57,793.98,0.15,800.86
13291,2.78,654.39,0.13,659.7
13348,3.44,792.48,0.13,799.28
13546,3.41,876.47,0.13,882.86
13597,3.35,792.81,0.13,798.73
13659,3.7,652.52,0.13,659.81
13729,3.6,905.06,0.15,911.75
13774,3.82,681.81,0.13,689.19
13923,3.35,735.32,0.14,742.05
14007,3.35,904.27,0.14,910.53
14038,3.43,736.45,0.13,743.28
14226,3.61,651.5,0.12,658.03
14380,3.43,651.99,0.14,659.02
14439,3.33,819.99,0.14,826.79
14473,3.6,654.09,0.13,661.01
14831,3.73,763.29,0.14,770.94
14888,3.71,654.06,0.14,661.6
15079,3.36,735.24,0.13,741.09
15254,3.4,651.35,0.13,657.64
15272,3.49,736.37,0.17,744.68
15278,3.79,711.47,0.15,718.81
15335,3.85,654.29,0.13,662.16
15338,3.38,791.43,0.14,798.31
15440,3.47,794.72,0.17,801.29
15497,3.77,902.2,0.13,908.59
15517,3.65,651.36,0.13,658.66
15597,3.57,990.38,0.15,997.12
15660,3.17,657.73,0.23,663.69
15746,4.22,707.24,0.16,715.36
15751,3.41,986.53,0.18,992.72
15956,3.76,905.74,0.16,913.11
16010,3.6,654.46,0.15,661.49
16228,3.46,707.75,0.15,714.7
16249,2.82,653.3,0.16,658.58
16439,3.74,791.2,0.15,797.95
16451,4.2,652.37,0.15,660.78
16502,2.98,765.1,0.15,770.22
16598,3.77,678.94,0.15,686.54
16958,3.35,679.46,0.13,686.09
17029,5.25,708.09,0.14,718.71
17031,2.79,904.87,0.16,910.1
17115,3.81,1042.33,0.17,1051.24
17178,3.45,735.3,0.14,742.13
17182,3.43,734.68,0.13,740.78
17207,3.6,681.25,0.13,687.94
17379,3.8,652.94,0.16,660.49
17436,3.8,682.0,0.15,688.76
17627,3.78,822.53,0.15,830.09
17714,3.68,820.46,0.14,827.57
17899,3.76,680.13,0.14,688.31
17905,3.73,846.3,0.14,853.59
17959,3.44,651.7,0.13,657.97
18150,3.61,874.15,0.15,881.57
18193,3.71,656.74,0.14,663.43
18380,3.52,737.7,0.15,745.51
18491,3.4,678.26,0.14,684.26
18519,3.92,903.98,0.15,911.52
18575,3.63,709.8,0.13,716.71
18737,3.91,652.39,0.14,659.62
18770,3.31,877.49,0.15,883.41
18833,3.55,710.08,0.13,716.16
18837,3.77,901.63,0.14,909.13
19042,3.15,708.8,0.13,715.3
19109,3.4,957.99,0.15,965.49
19221,3.61,707.63,0.14,714.05
19402,3.68,959.75,0.16,966.75
19432,3.77,709.45,0.14,717.25
19742,2.95,653.65,0.13,658.77
19786,2.91,734.76,0.13,739.81
19924,3.11,818.11,0.13,823.52
20059,3.47,874.64,0.13,881.85
20107,2.89,791.36,0.13,797.01
20247,3.49,822.2,0.14,828.94
20333,3.75,653.21,0.14,660.16
20553,2.88,653.47,0.13,659.03
20571,4.01,680.26,0.14,688.4
20992,2.68,652.78,0.13,657.62
21167,3.57,792.71,0.13,798.56
21465,2.5,734.26,0.12,739.24
21503,3.58,822.29,0.15,828.82
21604,4.04,736.22,0.13,743.31
21839,3.77,678.09,0.13,685.92
21879,3.41,903.62,0.13,910.77
21903,3.57,848.94,0.14,856.34
22192,3.44,651.93,0.13,657.88
22371,2.4,932.08,0.14,935.96
22396,3.91,848.26,0.14,855.52
22479,4.17,707.87,0.13,715.16
22589,3.6,652.98,0.13,660.71
22623,3.62,988.28,0.15,994.72
22705,3.78,653.47,0.13,660.29
22755,3.66,651.04,0.14,657.96
22892,2.68,761.76,0.13,766.77
22935,3.59,707.57,0.14,714.41
22969,2.87,872.4,0.14,878.09
23023,5.06,874.09,0.14,882.39
23034,3.45,845.69,0.13,853.05
23126,3.38,709.48,0.12,715.07
23230,3.71,685.34,0.24,694.39
23272,4.14,655.58,0.14,662.66
23359,3.51,931.86,0.16,937.38
23666,3.74,761.79,0.16,768.6
23751,3.54,651.81,0.15,658.39
23781,3.44,933.08,0.16,939.59
23899,3.42,685.37,0.16,691.49
23937,3.54,734.83,0.14,742.11
24021,3.2,1153.33,0.17,1158.9
24027,2.91,760.45,0.14,765.45
24144,3.61,958.45,0.16,967.02
24243,3.64,875.26,0.16,883.19
24567,3.69,878.51,0.15,886.36
24610,3.76,681.16,0.14,687.78
24919,3.42,735.24,0.15,742.11
25057,3.43,678.99,0.13,685.79
25096,2.94,651.54,0.13,656.93
25139,2.66,876.05,0.15,881.17
25181,3.37,652.32,0.14,658.54
25228,3.38,655.19,0.14,661.96
25386,3.73,849.19,0.16,856.41
25393,3.65,652.97,0.14,659.75
25394,3.96,680.21,0.14,687.16
25424,3.56,707.56,0.14,713.93
25560,3.61,680.29,0.14,686.63
25593,3.61,652.11,0.13,660.77
25603,3.6,850.51,0.15,857.91
25986,3.75,651.78,0.14,659.06
26204,3.44,792.07,0.15,799.16
26465,2.85,708.45,0.14,713.41
26564,3.34,651.64,0.12,657.67
26690,3.55,790.58,0.14,797.37
26926,3.54,652.57,0.13,659.04
26941,3.41,682.02,0.14,689.1
27186,3.49,821.07,0.14,826.94
27620,3.62,707.83,0.13,714.37
27696,3.28,679.34,0.13,685.78
27768,4.4,876.31,0.15,884.56
27932,2.31,653.18,0.14,657.17
27972,3.42,886.45,0.14,893.4
27982,2.81,679.52,0.13,684.47
28285,3.37,678.58,0.13,685.73
28449,3.38,679.89,0.13,686.54
28452,3.76,766.82,0.25,774.47
28809,4.1,764.65,0.17,772.19
28993,4.35,680.36,0.15,688.88
29187,3.67,657.82,0.16,665.76
29393,2.97,851.63,0.16,857.66
29397,3.52,851.09,0.16,858.26
29596,3.37,650.82,0.13,657.3
29640,3.37,1070.98,0.15,1077.9
29675,3.67,653.36,0.14,660.91
29984,3.69,878.86,0.16,886.18
30213,3.64,902.72,0.15,910.51
30494,3.65,764.25,0.14,771.71
30504,3.76,735.57,0.15,743.14
30675,3.06,651.05,0.14,657.59
30785,3.59,707.83,0.15,715.2
30828,3.43,652.64,0.14,659.43
31050,3.54,963.27,0.16,970.47
31093,3.53,791.51,0.15,798.21
31118,3.39,764.91,0.25,772.05
31217,4.13,736.76,0.16,744.71
31248,2.87,652.86,0.15,657.99
31269,3.73,1014.08,0.18,1021.43
31296,3.39,683.38,0.16,690.56
31322,3.5,959.19,0.16,966.86
31620,3.72,819.78,0.15,826.67
31735,3.72,652.71,0.14,659.86
31749,4.37,680.94,0.14,690.26
31817,3.27,763.05,0.14,769.56
32038,2.83,793.88,0.14,798.72
32081,3.08,681.65,0.14,687.46
32285,3.42,652.79,0.14,658.88
32334,3.6,1041.36,0.15,1048.39
32570,3.43,875.32,0.15,882.22
32610,3.35,764.06,0.15,770.62
32735,3.37,1185.29,0.18,1191.57
32811,3.17,904.51,0.16,910.09
32817,3.77,734.71,0.14,741.75
32861,3.63,680.88,0.15,687.63
32887,3.63,820.07,0.14,827.29
32901,3.97,737.53,0.14,745.36
32941,3.81,915.7,0.17,923.19
33005,3.58,987.79,0.14,994.65
33104,3.12,819.92,0.14,826.03
33109,3.72,707.16,0.13,714.71
33114,3.63,764.54,0.14,771.31
33221,2.73,709.94,0.13,714.73
33368,3.56,852.46,0.16,858.51
33638,3.74,653.13,0.14,660.23
33707,4.26,791.57,0.15,799.61
33759,3.54,680.38,0.14,688.71
33854,3.42,652.04,0.14,658.85
34071,3.39,791.45,0.13,796.95
34139,3.61,707.75,0.13,714.54
34205,3.32,775.38,0.14,781.43
34257,2.69,904.96,0.14,910.37
34417,2.93,681.61,0.14,687.02
34452,3.59,652.59,0.13,660.04
34760,3.54,928.29,0.14,935.93
34873,3.59,705.72,0.13,712.04
35062,3.5,735.79,0.13,742.26
35197,3.56,1027.57,0.16,1033.81
35279,3.69,765.51,0.14,773.05
35326,3.63,708.26,0.13,715.11
35682,3.7,652.07,0.13,659.15
35770,3.73,679.02,0.13,685.62
35963,3.76,652.76,0.13,661.27
36494,3.36,708.8,0.18,715.18
36539,3.99,736.46,0.14,744.33
36660,2.69,875.96,0.13,881.23
36678,3.04,765.61,0.13,771.76
36844,3.63,708.61,0.13,715.2
36861,3.78,681.6,0.13,688.41
36936,3.25,764.51,0.13,770.74
37670,3.59,659.8,0.14,666.47
37689,3.94,821.61,0.14,828.77
37740,3.66,875.94,0.13,882.52
37751,3.65,679.74,0.13,687.4
37777,2.13,875.41,0.14,878.74
37988,3.64,877.08,0.14,883.33
38048,2.7,739.96,0.14,744.41
38070,2.94,737.34,0.13,742.4
38118,3.41,708.51,0.12,714.49
38210,3.51,678.42,0.13,685.1
38576,3.56,1184.0,0.14,1190.19
38678,3.67,651.09,0.12,658.17
38825,3.35,1082.37,0.17,1089.54
38829,3.51,1130.64,0.15,1137.8
39405,3.64,681.4,0.13,688.23
39477,3.36,735.6,0.13,742.44
39480,3.4,1072.34,0.14,1078.23
39484,3.44,707.71,0.14,714.06
39551,3.35,824.42,0.13,830.8
39670,5.39,653.14,0.14,664.67
39769,3.67,819.68,0.13,826.95
39785,2.83,652.15,0.13,657.54
39914,3.87,707.35,0.13,714.81
39951,3.44,791.22,0.12,797.2
39956,3.38,874.46,0.13,880.49
40036,3.37,776.26,0.14,783.31
40083,2.76,1017.7,0.14,1022.46
40471,3.61,764.03,0.13,771.29
40757,3.58,792.48,0.14,799.02
41488,3.13,650.73,0.14,656.16
41633,3.42,931.89,0.14,938.42
41635,3.65,665.16,0.14,672.06
41872,3.54,990.16,0.14,996.38
41888,3.68,708.32,0.13,716.38
41990,3.64,736.34,0.12,743.02
42070,3.83,707.29,0.12,714.84
42102,2.84,680.28,0.14,685.33
42178,3.72,739.58,0.18,748.04
42276,3.33,681.3,0.13,687.3
42296,3.38,819.02,0.13,825.98
42528,3.72,680.42,0.12,687.1
42563,4.42,874.47,0.13,882.97
42628,3.4,679.59,0.12,686.32
42888,2.89,682.73,0.17,688.68
42889,3.19,664.79,0.13,670.43
43314,3.01,653.05,0.13,658.68
43435,4.37,1182.78,0.15,1191.76
43581,3.42,653.73,0.13,659.62
43737,3.79,656.02,0.24,662.86
43816,4.4,1100.32,0.19,1107.84
44068,3.72,654.75,0.16,661.43
44195,3.09,680.44,0.15,686.24
44260,3.39,709.02,0.14,716.39
44279,3.43,875.0,0.16,881.88
44590,2.57,822.46,0.16,827.61
44652,3.37,1016.57,0.16,1022.15
44699,3.37,916.45,0.16,923.72
44877,3.51,653.9,0.15,660.21
45070,4.24,819.75,0.15,828.68
45090,2.43,819.0,0.14,823.26
45229,3.67,1041.41,0.16,1048.3
45472,3.36,736.69,0.14,743.92
45550,3.66,799.11,0.15,805.7
45596,3.69,709.2,0.14,715.79
45728,3.64,848.73,0.13,855.57
46031,3.63,649.2,0.14,656.5
46048,3.63,651.23,0.14,657.81
46252,3.66,927.74,0.15,935.96
46378,3.1,735.28,0.13,741.16
46463,3.0,711.05,0.14,716.49
46497,2.85,654.09,0.13,659.14
46804,3.75,738.35,0.14,746.68
46872,3.22,819.96,0.14,826.84
47010,3.66,653.11,0.14,660.65
47112,3.64,790.66,0.13,797.69
47121,3.61,849.49,0.15,855.71
47571,4.55,709.48,0.14,719.0
47585,3.55,819.55,0.15,826.36
47740,3.19,706.31,0.14,712.96
47769,2.84,651.54,0.13,656.5
47801,4.22,679.28,0.13,686.8
47819,2.86,956.66,0.14,962.8
47828,2.88,851.33,0.14,856.91
48153,2.96,821.85,0.13,828.39
48396,3.48,651.98,0.13,658.54
48504,3.4,819.32,0.14,826.12
48555,3.57,680.67,0.13,686.97
48564,3.99,650.88,0.13,657.37
48924,3.43,653.48,0.13,661.02
49060,3.33,712.27,0.15,718.78
49091,3.52,708.9,0.14,715.52
49259,3.6,680.9,0.13,688.74
49269,3.53,653.48,0.13,659.82
49759,3.49,906.23,0.14,913.04
49761,3.68,904.33,0.15,911.31
49810,3.35,657.46,0.14,664.16
50006,3.76,682.87,0.14,690.09
50145,2.66,740.22,0.13,744.37
50149,2.84,713.13,0.14,718.87
50165,3.4,652.76,0.12,659.72
50326,2.89,709.85,0.12,714.49
50331,3.66,763.89,0.14,770.92
50380,3.41,655.84,0.15,662.41
50638,3.43,654.66,0.13,661.6
50679,3.4,765.12,0.13,771.16
50811,4.31,904.94,0.14,913.6
50828,3.72,653.07,0.13,659.76
50844,2.8,1042.98,0.15,1048.81
50896,5.33,819.77,0.14,830.0
50943,3.04,655.94,0.14,661.35
51008,3.79,1016.6,0.14,1023.47
51309,3.13,819.27,0.13,826.01
51314,3.69,817.2,0.13,823.97
51326,3.39,874.84,0.15,881.77
51598,3.51,681.1,0.13,687.17
51610,3.46,796.97,0.15,802.48
51712,3.22,653.39,0.13,659.84
51738,2.88,792.84,0.13,797.8
51938,3.69,651.83,0.13,658.79
51961,3.57,681.23,0.13,688.31
51976,3.41,932.35,0.13,939.14
52007,3.73,663.12,0.17,670.92
52017,3.53,764.18,0.13,770.38
52412,3.44,737.06,0.14,744.05
52413,2.93,654.84,0.13,660.03
52462,3.43,1044.45,0.14,1051.31
52507,3.43,763.63,0.13,770.78
52565,3.51,1022.04,0.15,1028.08
52591,3.45,710.62,0.13,716.37
52891,3.45,652.76,0.13,659.31
52996,3.38,849.18,0.14,855.27
53505,3.52,792.99,0.13,799.46
53529,2.85,679.31,0.13,684.45
53624,3.38,654.01,0.13,660.99
53626,3.62,739.15,0.14,746.46
53909,3.86,653.99,0.12,661.24
53994,3.75,735.94,0.14,743.35
54123,3.37,1099.06,0.13,1106.51
54164,3.41,960.24,0.13,966.28
54592,3.35,651.91,0.12,657.52
54593,3.41,1185.02,0.15,1192.7
54605,4.35,680.5,0.13,688.29
54628,2.98,683.05,0.17,688.92
54654,3.81,653.14,0.13,660.41
54931,3.63,987.75,0.14,994.71
54967,3.58,650.88,0.13,657.36
55002,2.83,708.77,0.13,714.14
55022,3.71,1016.75,0.19,1024.17
55072,3.7,681.33,0.14,688.68
55150,3.41,736.65,0.14,743.45
55167,3.12,734.09,0.13,740.6
55299,3.34,736.03,0.14,742.09
55528,3.61,651.3,0.12,657.77
55950,3.58,824.97,0.26,831.86
56127,5.03,796.19,0.16,806.47
56288,3.72,709.19,0.16,716.05
56344,3.66,708.75,0.15,715.04
56350,4.35,652.08,0.15,659.67
56545,3.96,792.79,0.16,800.28
