image_id,preprocess_ms,forward_ms,post_ms,total_ms
47740,3.3,1537.61,0.14,1544.37
47769,2.97,1061.06,0.13,1066.3
47801,4.33,1322.03,0.17,1329.8
47819,3.2,1799.76,0.15,1806.57
47828,3.14,1798.98,0.18,1804.95
48153,3.1,1234.6,0.13,1241.21
48396,3.45,1800.26,0.15,1806.91
48504,3.55,1801.37,0.28,1808.63
48555,3.97,1192.33,0.15,1198.96
48564,3.59,1452.91,0.18,1459.05
48924,3.59,1800.59,0.16,1808.03
49060,3.42,1147.84,0.15,1154.4
49091,3.46,1494.97,0.18,1501.6
49259,3.86,1016.56,0.17,1024.83
49269,3.64,1667.11,0.15,1673.58
49759,3.66,1754.44,0.15,1761.4
49761,3.79,1148.6,0.16,1155.76
49810,3.57,1502.18,0.15,1509.41
50006,3.75,1537.93,0.16,1545.21
50145,2.7,1366.6,0.16,1370.89
50149,3.13,1669.56,0.17,1675.82
50165,3.52,1319.86,0.13,1326.99
50326,2.97,1798.11,0.14,1802.84
50331,3.73,1235.08,0.16,1242.32
50380,3.83,1147.91,0.15,1155.11
50638,3.3,1541.57,0.15,1548.47
50679,3.45,1453.64,0.17,1459.74
50811,4.48,1059.99,0.14,1068.5
50828,3.79,1797.81,0.16,1804.81
50844,3.01,1799.44,0.19,1805.41
50896,5.51,1407.84,0.15,1419.29
50943,3.12,1667.88,0.14,1673.53
51008,3.75,1016.06,0.14,1022.86
51309,3.17,1795.4,0.16,1802.21
51314,3.87,1537.54,0.13,1544.44
51326,4.25,1101.75,0.15,1109.67
51598,3.55,1810.71,0.16,1816.74
51610,3.63,1235.54,0.13,1241.3
51712,3.22,1797.23,0.15,1803.61
51738,2.91,1102.89,0.12,1107.88
51938,3.74,1627.45,0.16,1634.69
51961,3.79,1627.09,0.14,1634.32
51976,3.49,1798.02,0.14,1804.92
52007,3.82,974.31,0.15,982.09
52017,3.56,1798.1,0.14,1804.22
52412,3.51,1579.41,0.14,1586.68
52413,2.99,1668.88,0.16,1674.22
52462,3.63,1668.01,0.14,1675.18
52507,3.49,1665.66,0.14,1672.83
52565,3.57,1800.44,0.15,1806.46
52591,3.83,1798.85,0.15,1805.25
52891,3.54,1669.12,0.14,1676.16
52996,3.49,1799.04,0.16,1805.33
53505,3.71,1147.86,0.14,1154.54
53529,2.82,1104.15,0.13,1109.12
53624,3.47,1714.36,0.27,1721.59
53626,4.23,1798.94,0.15,1807.03
53909,3.88,1494.72,0.17,1501.98
53994,3.95,1277.94,0.14,1285.61
54123,3.45,1633.87,0.15,1641.53
54164,3.65,1799.79,0.27,1806.43
54592,3.95,1583.17,0.18,1589.48
54593,3.56,1807.99,0.18,1815.8
54605,4.47,1147.52,0.15,1155.66
54628,3.1,1102.72,0.15,1108.55
54654,3.61,1325.23,0.21,1332.49
54931,4.06,1363.68,0.16,1371.91
54967,3.66,1107.24,0.14,1113.87
55002,2.98,1626.0,0.15,1631.53
55022,3.89,1671.42,0.18,1679.14
55072,3.6,1799.42,0.17,1806.72
55150,3.47,1278.94,0.14,1285.81
55167,3.22,1808.97,0.14,1815.72
55299,3.57,1320.93,0.16,1327.2
55528,3.81,1495.31,0.16,1502.05
55950,3.66,1798.27,0.17,1805.35
56127,4.48,1405.47,0.14,1414.57
56288,4.17,1146.0,0.14,1153.42
56344,3.77,1797.71,0.15,1804.26
56350,4.36,1495.01,0.17,1502.8
56545,4.14,1797.2,0.14,1804.9
