image_id,preprocess_ms,forward_ms,post_ms,total_ms
28809,5.5,2744.09,4.9,2757.57
28993,7.21,2679.3,4.8,2695.88
29187,6.01,2636.59,4.78,2651.9
29393,5.08,2580.37,4.7,2592.94
29397,5.73,3148.11,5.59,3163.21
29596,5.7,2460.83,4.4,2474.11
29640,5.47,2807.83,4.38,2821.21
29675,6.35,3091.06,5.49,3106.69
29984,6.74,2566.92,4.52,2582.51
30213,5.76,2580.45,4.6,2594.99
30494,6.02,2455.89,4.37,2470.37
30504,6.26,3086.47,5.48,3102.26
30675,5.18,2675.99,4.79,2689.55
30785,5.88,2516.78,4.4,2531.03
30828,5.59,2680.59,4.79,2694.55
31050,6.22,2914.41,4.84,2929.09
31093,5.74,2859.97,5.12,2873.94
31118,5.64,3200.25,5.72,3215.29
31217,6.13,2520.25,4.53,2534.57
31248,5.19,3200.68,5.62,3213.87
31269,5.97,2524.86,4.51,2539.01
31296,5.7,2863.78,4.8,2878.17
31322,5.6,2632.35,4.71,2646.84
31620,6.32,2911.49,5.38,2926.6
31735,6.1,3498.76,5.93,3514.53
31749,8.06,3038.63,5.41,3057.4
31817,5.62,2462.02,4.43,2475.4
32038,5.23,2646.36,4.72,2658.42
32081,5.22,2792.18,4.42,2804.7
32285,5.6,2986.45,5.31,3000.17
32334,5.99,2631.24,4.4,2645.38
32570,5.64,2974.7,5.22,2989.1
32610,5.72,2523.4,4.89,2537.26
32735,5.63,2738.35,4.78,2751.58
32811,5.03,2749.36,4.9,2761.53
32817,6.26,2679.99,4.72,2694.23
32861,6.02,2630.48,4.39,2644.23
32887,5.95,3083.44,5.48,3098.46
32901,6.82,2805.59,5.01,2821.78
32941,6.19,2799.4,5.1,2814.46
33005,5.72,2511.15,4.47,2524.71
33104,5.23,2459.82,4.49,2472.64
33109,6.1,3364.56,5.88,3380.45
33114,6.26,2744.66,4.9,2759.26
33221,4.71,2736.12,4.9,2747.78
33368,6.29,3035.13,4.61,3048.44
33638,6.38,2749.73,4.84,2764.28
33707,8.54,2744.9,4.88,2762.52
33759,5.97,2634.62,4.41,2650.39
33854,5.77,2965.48,5.29,2980.1
34071,5.52,2584.63,4.63,2597.05
34139,6.05,3204.52,5.79,3219.63
34205,5.56,2981.25,5.29,2994.91
34257,4.53,3034.62,5.62,3047.44
34417,5.02,2566.09,4.57,2578.62
34452,5.75,2868.84,5.09,2883.71
34760,6.19,2623.27,4.38,2637.19
34873,5.82,2870.12,5.24,2883.92
35062,6.15,2444.33,4.37,2457.88
35197,9.66,3220.33,5.76,3238.48
35279,5.98,3215.32,5.85,3231.27
35326,6.31,2753.11,4.89,2767.69
35682,6.22,2816.06,5.12,2830.97
35770,6.72,2514.89,4.48,2529.01
35963,6.09,2875.74,5.24,2891.73
36494,5.87,2738.85,4.89,2752.76
36539,6.01,2529.94,4.41,2543.63
36660,4.74,2856.65,4.9,2868.83
36678,5.54,2473.32,4.41,2486.39
36844,6.6,2629.05,4.67,2643.41
36861,6.31,2468.89,4.46,2482.96
36936,5.53,3090.17,5.58,3104.4
37670,6.25,2632.07,4.7,2646.36
37689,5.6,3047.98,5.34,3062.17
37740,6.36,2507.35,4.49,2521.33
37751,5.77,2815.36,5.2,2830.37
37777,4.21,3034.05,5.52,3045.02
37988,6.52,2757.9,4.9,2771.91
38048,5.62,2742.31,4.59,2754.45
38070,4.92,2685.34,4.8,2697.39
38118,5.62,2578.32,5.42,2592.11
38210,6.47,2862.4,5.07,2877.41
38576,6.22,2523.71,4.58,2537.0
38678,6.43,2625.74,4.69,2640.41
38825,5.53,2584.38,4.75,2598.55
38829,5.82,3077.76,5.48,3092.75
39405,5.88,2591.28,4.63,2604.85
39477,5.77,2910.83,5.19,2925.44
39480,5.61,2863.84,5.09,2877.1
39484,5.94,2630.72,4.7,2644.38
39551,5.66,3200.76,5.7,3215.4
39670,8.16,3732.87,5.8,3753.0
39769,6.11,2920.72,5.18,2935.86
39785,4.97,2743.95,4.94,2756.43
39914,6.6,2469.58,4.58,2484.28
39951,6.16,2686.97,4.78,2700.56
39956,5.54,2759.31,4.88,2772.38
40036,6.64,2510.92,4.41,2525.86
40083,4.63,2813.3,5.0,2824.91
40471,6.25,3190.07,5.75,3205.82
40757,6.02,2923.2,5.09,2937.15
41488,5.39,2913.01,5.18,2925.93
41633,5.74,2969.72,5.29,2983.91
41635,5.85,2976.58,5.32,2990.94
41872,5.89,2793.29,4.97,2806.99
41888,5.87,2868.35,5.05,2883.74
41990,6.63,3023.73,5.16,3038.77
42070,6.63,2690.92,4.68,2706.9
42102,5.4,2978.62,5.27,2991.62
42178,6.12,2566.94,4.59,2582.3
42276,5.08,2764.25,4.9,2776.79
42296,5.8,2621.76,4.69,2635.9
42528,6.17,3037.86,5.39,3052.25
42563,8.37,2793.99,4.96,2811.75
42628,5.49,2641.01,4.6,2654.43
42888,5.02,2688.24,5.12,2701.45
42889,5.53,2639.76,4.69,2652.47
43314,5.13,3091.49,5.48,3104.73
43435,7.59,3029.74,5.29,3047.52
43581,6.12,2930.71,5.2,2944.49
43737,6.37,2680.56,4.77,2694.86
43816,5.46,2520.82,4.81,2534.08
44068,6.55,2619.29,4.68,2633.36
44195,4.89,2472.09,4.42,2483.85
44260,5.67,2450.17,4.37,2464.32
44279,5.46,2638.18,4.59,2651.29
44590,4.47,2740.82,5.2,2752.97
44652,6.13,3254.45,5.86,3268.93
44699,6.0,2808.36,5.14,2823.34
44877,5.64,2735.35,4.88,2748.81
45070,7.03,2987.05,5.38,3004.41
45090,4.29,3147.82,5.83,3159.85
45229,6.04,2911.63,5.19,2926.43
45472,5.59,3102.16,5.41,3117.27
45550,6.34,3193.63,5.69,3208.81
45596,6.13,3174.1,5.87,3189.26
45728,6.93,2929.21,5.2,2944.85
46031,6.35,2691.96,4.82,2707.53
46048,6.01,2640.16,4.42,2653.72
46252,6.05,2629.16,4.74,2644.77
46378,5.34,2875.03,4.48,2887.67
46463,5.15,2738.59,4.8,2751.0
46497,4.7,3097.15,5.52,3109.52
46804,5.87,2455.82,4.42,2471.07
46872,5.5,2585.75,4.43,2599.46
47010,6.01,2742.76,6.26,2759.14
47112,6.18,2922.99,5.02,2937.98
47121,6.09,2523.36,4.56,2536.83
47571,8.19,2686.63,4.8,2704.95
47585,6.16,2761.06,5.17,2775.85
47740,5.43,2630.75,4.69,2644.47
47769,4.93,2991.44,5.3,3003.89
47801,7.1,2509.65,4.51,2524.96
47819,4.83,2878.67,5.11,2891.99
47828,4.93,2449.5,4.41,2461.63
48153,4.77,2580.7,4.65,2593.7
48396,6.36,2626.34,4.86,2640.84
48504,5.78,2921.22,5.23,2935.95
48555,6.15,2754.67,4.71,2768.28
48564,6.05,2857.42,5.11,2871.39
48924,5.58,2810.69,5.01,2825.24
49060,5.55,2907.75,5.22,2921.75
49091,5.6,2929.27,5.25,2943.38
49259,6.35,2505.94,4.41,2521.02
49269,5.95,2581.47,4.64,2595.09
49759,6.03,2750.68,5.26,2765.56
49761,6.6,2814.24,5.03,2829.43
49810,5.58,2868.34,5.12,2883.37
50006,5.98,2748.27,4.43,2762.14
50145,4.57,2929.88,5.31,2941.21
50149,5.06,2856.86,5.34,2870.47
50165,5.74,3331.12,5.89,3346.55
50326,4.92,2746.97,4.6,2758.15
50331,6.27,2512.75,4.47,2527.05
50380,5.51,3265.41,5.69,3279.69
50638,5.33,3478.36,6.17,3493.48
50679,5.43,2474.57,4.41,2487.06
50811,7.82,2908.72,5.09,2925.71
50828,5.88,2517.8,4.49,2531.25
50844,4.91,2566.55,4.39,2578.92
50896,7.57,2576.53,4.6,2593.94
50943,4.89,2857.39,5.11,2869.83
51008,6.01,2618.62,4.7,2632.36
51309,5.0,2856.12,5.03,2869.73
51314,6.05,2506.23,4.83,2520.22
51326,5.46,2459.27,4.41,2472.7
51598,6.09,2563.2,4.7,2576.47
51610,5.38,2696.66,4.72,2708.68
51712,5.35,2905.81,5.17,2919.61
51738,4.73,2574.26,4.59,2585.64
51938,6.46,2616.22,4.77,2630.91
51961,5.88,2691.88,4.81,2705.83
51976,5.75,2624.9,4.7,2639.07
52007,6.21,2684.31,4.83,2699.51
52017,5.79,2683.75,4.92,2697.24
52412,5.9,3142.68,5.75,3158.22
52413,5.39,2528.61,4.52,2540.79
52462,5.6,2729.95,4.9,2744.88
52507,5.55,2584.01,4.9,2598.36
52565,5.79,3182.72,5.66,3196.68
52591,5.5,2862.54,5.09,2875.39
52891,5.59,3085.03,6.98,3100.82
52996,5.97,2567.31,4.59,2580.82
53505,6.23,2636.57,4.97,2650.51
53529,4.82,2729.92,4.86,2741.92
53624,5.44,3097.0,5.5,3111.56
53626,6.1,2509.51,4.47,2523.74
53909,6.09,2636.33,4.71,2650.58
53994,6.21,2674.56,4.47,2689.31
54123,5.35,2698.6,4.8,2712.89
54164,5.53,2565.25,4.77,2578.4
54592,5.65,3254.2,5.8,3267.93
54593,5.47,3142.16,5.73,3157.58
54605,7.87,2563.08,4.57,2579.26
54628,5.09,2577.44,4.64,2589.75
54654,6.22,2791.9,4.99,2806.81
54931,6.54,2695.28,4.81,2710.33
54967,6.25,2674.03,4.39,2687.47
55002,4.82,2756.57,4.89,2768.76
55022,6.37,2625.01,4.5,2639.56
55072,5.59,2749.64,4.79,2763.55
55150,5.58,3316.88,4.42,3330.25
55167,5.13,3187.86,5.66,3202.19
55299,5.66,2751.8,4.9,2765.08
55528,6.01,2508.79,4.48,2522.08
55950,6.37,2527.18,4.66,2541.64
56127,8.26,3661.57,6.52,3680.93
56288,6.3,2906.22,5.17,2921.49
56344,5.87,2584.93,4.61,2598.11
56350,7.28,2793.74,4.98,2809.6
56545,6.34,2701.09,4.62,2715.59
