image_id,preprocess_ms,forward_ms,post_ms,total_ms
6040,3.21,2542.92,0.18,2549.35
6213,3.54,3007.48,0.19,3014.1
6460,3.52,3066.05,0.19,3072.69
6471,3.0,2550.54,0.19,2555.87
6614,3.19,2721.52,0.17,2727.04
6723,3.31,3062.98,0.17,3069.82
6763,3.29,3013.58,0.18,3019.68
6771,3.52,2778.19,0.16,2784.96
6818,3.68,2894.36,0.2,2900.98
6894,3.79,2834.34,0.18,2841.45
6954,3.71,2724.83,0.21,2733.61
7088,3.97,2665.5,0.22,2674.07
7108,3.69,2723.64,0.18,2730.86
7278,3.72,2600.8,0.23,2609.5
7281,3.77,2899.32,0.18,2906.15
7386,3.37,2724.01,0.19,2731.22
7511,3.72,2659.63,0.16,2666.99
7574,3.7,3535.58,0.2,3543.1
7784,4.06,2489.98,0.17,2496.48
7795,3.85,2615.81,0.19,2623.23
7816,3.65,2896.21,0.18,2903.49
7818,3.6,2606.52,0.17,2613.12
7888,5.3,2664.43,0.18,2672.94
7977,3.74,3130.34,0.25,3138.36
7991,3.89,2955.62,0.18,2963.24
8021,3.72,2545.37,0.17,2553.24
8211,3.62,2550.81,0.19,2559.06
8277,4.32,3000.98,0.16,3009.53
8532,4.16,2952.71,0.19,2960.03
8629,5.66,2722.82,0.17,2734.56
8690,4.48,2781.51,0.19,2790.82
8762,4.21,3126.63,0.17,3133.4
8844,4.25,2893.04,0.18,2900.27
8899,4.79,3180.6,0.2,3191.01
9378,3.98,2722.48,0.16,2729.16
9400,4.44,2956.32,0.17,2963.96
9448,5.06,2778.34,0.17,2789.24
9483,4.36,2778.86,0.16,2786.69
9590,4.2,2838.41,0.16,2846.08
9769,3.76,2489.38,0.16,2498.61
9772,4.25,2982.07,0.19,2991.16
9891,4.83,2533.86,0.17,2542.33
9914,4.46,3054.34,0.19,3062.52
10092,4.12,2441.82,0.16,2449.42
10363,3.84,2388.35,0.15,2394.96
10583,5.1,2769.4,0.15,2778.79
10707,4.32,2541.93,0.14,2549.55
10764,4.07,3055.16,0.18,3063.04
10977,4.0,2609.97,0.17,2616.11
10995,4.4,2442.58,0.14,2449.87
11051,5.3,2882.39,0.23,2890.95
11122,4.92,2500.47,0.17,2510.04
11149,3.64,3040.72,0.17,3047.52
11197,4.05,2715.65,0.16,2723.25
11511,4.32,2769.15,0.17,2777.38
11615,5.34,2502.34,0.19,2511.63
11699,4.6,2892.49,0.18,2901.21
11760,4.21,2662.85,0.17,2671.6
11813,3.51,2720.17,0.18,2725.82
12062,4.15,2661.5,0.16,2669.8
12120,4.12,2881.27,0.16,2888.63
12280,4.44,2551.78,0.17,2559.84
12576,4.56,2443.62,0.17,2452.63
12639,4.51,2721.09,0.17,2730.32
12667,4.39,2603.98,0.15,2611.34
12670,4.17,2724.63,0.16,2732.48
12748,5.22,3217.4,0.17,3226.74
13004,3.76,2783.39,0.16,2789.96
13177,4.27,3159.9,0.15,3167.95
13201,4.36,2829.7,0.15,2837.45
13291,3.39,2773.43,0.16,2779.47
13348,4.14,3215.75,0.19,3223.38
13546,4.07,2611.56,0.15,2618.81
13597,4.19,2396.72,0.17,2403.7
13659,4.37,3107.72,0.15,3116.54
13729,4.34,2664.18,0.16,2671.97
13774,4.37,2719.57,0.17,2727.97
13923,4.35,3334.21,0.18,3342.25
14007,4.22,2839.87,0.18,2847.19
14038,4.17,2777.02,0.23,2784.86
14226,4.93,2726.07,0.18,2734.29
14380,4.19,2834.26,0.19,2842.47
14439,4.05,2722.8,0.18,2730.72
14473,4.19,2561.39,0.15,2569.26
14831,4.48,2775.21,0.23,2784.01
14888,5.1,2498.24,0.17,2507.51
15079,4.14,2559.75,0.16,2566.78
15254,4.2,2613.71,0.19,2621.15
15272,4.4,2445.42,0.16,2455.04
15278,4.4,2451.33,0.16,2459.65
15335,5.37,2876.1,0.15,2886.23
15338,3.99,2490.66,0.15,2498.48
15440,4.12,2446.8,0.16,2453.94
15497,4.61,2441.85,0.15,2449.42
15517,4.78,2885.54,0.16,2895.5
15597,4.31,2557.83,0.15,2565.92
15660,3.78,2610.63,0.15,2617.4
15746,4.33,2491.83,0.15,2499.99
15751,4.05,2832.93,0.17,2840.12
15956,4.37,2442.66,0.16,2451.14
16010,4.28,2384.84,0.15,2392.91
16228,4.19,2395.22,0.17,2403.03
16249,3.53,2564.57,0.17,2570.72
16439,4.63,2550.9,0.15,2558.7
16451,6.04,2611.01,0.15,2622.26
16502,3.67,2562.0,0.16,2568.04
16598,4.44,2559.18,0.15,2567.9
16958,4.2,3444.99,0.16,3452.83
17029,5.19,3550.58,0.18,3561.55
17031,3.41,2499.67,0.15,2505.65
17115,4.45,2943.53,0.18,2953.17
17178,4.24,3002.53,0.15,3010.93
17182,4.26,2606.02,0.16,2613.25
17207,4.42,2602.72,0.17,2610.59
17379,4.71,2611.35,0.17,2619.98
17436,4.66,2659.01,0.16,2667.06
17627,4.36,2503.05,0.23,2511.37
17714,4.95,2836.56,0.18,2845.38
17899,4.46,2447.12,0.17,2456.31
17905,4.6,2489.22,0.16,2498.0
17959,4.17,2501.34,0.18,2508.79
18150,4.39,2882.66,0.22,2891.15
18193,5.04,2563.98,0.19,2572.14
18380,4.26,2392.57,0.17,2401.42
18491,4.16,2397.03,0.18,2404.05
18519,4.71,2494.69,0.16,2503.64
18575,4.38,3339.48,0.2,3347.71
18737,5.35,2776.51,0.18,2786.02
18770,4.23,2772.76,0.16,2779.97
18833,4.16,2785.96,0.16,2792.98
18837,4.68,2776.71,0.17,2785.81
19042,3.89,2443.53,0.16,2451.18
19109,4.14,2665.81,0.17,2674.42
19221,4.38,2771.83,0.17,2779.45
19402,4.41,2555.65,0.15,2563.86
19432,4.35,2563.1,0.16,2571.87
19742,3.55,2663.71,0.17,2669.64
19786,3.51,2612.67,0.15,2618.43
19924,3.93,2721.08,0.18,2727.59
20059,4.15,2895.54,0.17,2903.69
20107,3.67,2382.37,0.14,2388.76
20247,4.56,2569.25,0.17,2577.31
20333,4.47,2832.56,0.16,2840.27
20553,3.62,2991.86,0.17,2998.45
20571,4.8,2448.49,0.16,2458.09
20992,3.48,2551.26,0.17,2557.07
21167,4.29,2782.78,0.17,2789.66
21465,4.01,2443.49,0.15,2450.37
21503,4.6,2721.69,0.16,2729.56
21604,5.53,2553.22,0.17,2562.18
21839,4.49,2506.83,0.17,2515.57
21879,4.42,2944.2,0.17,2952.89
21903,4.52,2842.69,0.16,2851.42
22192,4.19,2497.98,0.22,2505.01
22371,3.64,2793.49,0.18,2798.79
22396,4.57,3223.99,0.19,3232.21
22479,5.11,2840.99,0.17,2849.73
22589,4.38,2667.19,0.18,2676.04
22623,5.18,2993.91,0.18,3003.35
22705,4.5,2948.42,0.17,2956.13
22755,4.46,3169.43,0.19,3177.66
22892,3.42,2935.14,0.15,2941.19
22935,4.37,2728.57,0.17,2736.63
22969,3.68,3050.42,0.16,3057.39
23023,5.72,2824.15,0.15,2833.55
23034,4.11,2993.87,0.17,3002.29
23126,4.2,2609.9,0.16,2616.86
23230,4.4,2608.76,0.16,2618.85
23272,3.62,2719.43,0.15,2725.98
23359,4.16,2775.95,0.17,2782.36
23666,4.9,2777.59,0.16,2785.86
23751,4.3,2769.53,0.16,2777.31
23781,4.14,2991.69,0.17,2999.36
23899,4.17,2391.43,0.17,2398.51
23937,4.14,2549.75,0.15,2557.9
24021,3.96,2666.87,0.17,2673.38
24027,3.61,2775.73,0.14,2781.7
24144,4.37,3328.25,0.17,3338.6
24243,4.52,2496.82,0.16,2506.36
24567,4.53,2504.58,0.19,2513.78
24610,4.65,2673.19,0.17,2681.0
24919,4.25,2609.71,0.15,2617.65
25057,4.11,2838.27,0.24,2846.14
25096,4.37,2607.73,0.15,2614.82
25139,3.37,3323.23,0.19,3329.39
25181,4.16,2441.92,0.18,2449.3
25228,4.2,2616.3,0.21,2624.22
25386,4.43,2440.9,0.17,2449.11
25393,4.99,2610.61,0.17,2619.9
25394,4.57,2998.44,0.16,3006.47
25424,4.54,2615.32,0.16,2622.81
25560,3.73,2723.18,0.16,2729.88
25593,3.62,2611.35,0.17,2620.25
25603,4.37,2548.95,0.16,2557.61
25986,3.81,2774.41,0.16,2782.18
26204,3.58,2716.38,0.17,2724.02
26465,3.05,2826.43,0.16,2831.86
26564,3.49,2437.54,0.16,2443.95
26690,3.66,3217.04,0.17,3224.38
26926,3.6,2724.77,0.17,2731.62
26941,3.59,2442.6,0.15,2450.23
27186,3.54,2715.29,0.16,2721.5
27620,4.27,2771.0,0.15,2778.47
27696,4.27,2442.24,0.15,2451.16
27768,5.19,2437.62,0.15,2446.9
27932,2.54,2952.98,0.16,2957.28
27972,3.56,3119.41,0.19,3126.73
27982,2.9,2722.19,0.15,2727.36
28285,3.41,2678.32,0.16,2686.01
28449,3.53,2553.87,0.15,2560.83
28452,3.92,3011.78,0.18,3019.75
28809,3.72,2666.31,0.17,2673.36
28993,4.2,2617.63,0.18,2626.36
29187,3.95,2555.73,0.22,2564.58
29393,3.66,2514.53,0.18,2521.3
29397,3.69,3049.09,0.16,3056.66
29596,3.65,2383.1,0.16,2390.27
29640,3.52,2709.95,0.17,2717.25
29675,3.85,2988.4,0.17,2996.31
29984,4.45,2501.83,0.16,2511.18
30213,3.8,2497.54,0.15,2505.79
30494,4.3,2669.73,0.16,2678.18
30504,3.82,2994.36,0.18,3002.53
30675,3.28,2623.05,0.16,2630.21
30785,3.77,2437.95,0.18,2445.97
30828,3.52,2612.85,0.17,2620.09
31050,3.7,2825.93,0.16,2833.46
31093,3.56,2502.17,0.16,2509.05
31118,3.63,2997.12,0.18,3004.67
31217,3.52,2434.93,0.16,2442.24
31248,2.94,3106.54,0.17,3112.02
31269,3.77,2436.98,0.16,2444.8
31296,3.48,2768.82,0.15,2776.89
31322,3.49,2546.24,0.15,2554.04
31620,3.88,2825.12,0.17,2832.58
31735,3.8,3383.04,0.17,3390.71
31749,4.95,2493.34,0.15,2503.86
31817,3.4,2385.5,0.15,2392.49
32038,3.03,2554.14,0.16,2559.38
32081,3.26,2717.31,0.16,2723.59
32285,3.55,2501.4,0.18,2508.06
32334,3.78,2554.78,0.15,2562.4
32570,3.49,2903.83,0.18,2911.09
32610,3.75,2454.94,0.16,2462.29
32735,3.59,2664.53,0.16,2671.35
32811,3.27,2438.49,0.15,2444.18
32817,3.93,2611.52,0.22,2619.18
32861,4.24,2564.21,0.17,2571.89
32887,3.78,2441.87,0.17,2449.51
32901,3.98,2723.93,0.18,2732.27
32941,3.86,2715.46,0.17,2723.43
33005,4.77,2443.44,0.17,2452.11
33104,3.37,2388.67,0.16,2395.95
33109,4.26,3280.94,0.17,3289.36
33114,3.85,2663.21,0.16,2670.72
33221,2.9,2664.91,0.16,2670.09
33368,3.71,2938.24,0.16,2944.69
33638,3.61,2668.67,0.16,2675.68
33707,4.41,2664.77,0.21,2673.54
33759,3.85,2550.67,0.17,2560.67
33854,3.52,2558.74,0.16,2566.0
34071,3.46,2500.93,0.15,2506.86
34139,3.72,3100.52,0.17,3107.81
34205,3.6,2882.09,0.17,2888.69
34257,3.14,2941.49,0.16,2947.7
34417,3.16,2499.24,0.15,2505.09
34452,3.79,2781.92,0.18,2790.21
34760,3.67,2552.61,0.16,2559.67
34873,3.84,2779.2,0.17,2786.22
35062,3.68,2668.73,0.16,2675.46
35197,4.08,3111.62,0.16,3118.61
35279,3.78,3131.56,0.17,3139.66
35326,3.94,2665.83,0.17,2673.17
35682,4.13,2721.76,0.16,2729.71
35770,3.99,2443.66,0.17,2450.8
35963,4.65,2785.57,0.23,2795.5
36494,4.82,2668.42,0.17,2676.66
36539,4.36,2456.21,0.17,2463.87
36660,3.45,2778.96,0.16,2785.24
36678,3.85,2402.04,0.17,2409.55
36844,4.51,2561.27,0.16,2568.99
36861,5.3,2405.09,0.17,2415.03
36936,4.03,2994.43,0.16,3001.75
37670,4.4,2568.82,0.16,2576.53
37689,4.53,2949.68,0.25,2957.79
37740,5.08,2617.53,0.17,2626.07
37751,4.44,2513.8,0.2,2522.6
37777,2.85,2947.45,0.17,2951.77
37988,4.44,2686.09,0.18,2693.45
38048,3.94,2443.57,0.16,2449.6
38070,3.67,2624.34,0.17,2630.36
38118,5.01,2504.8,0.16,2513.16
38210,4.36,2783.53,0.15,2791.45
38576,4.38,2446.11,0.22,2453.43
38678,5.68,2457.95,0.18,2467.61
38825,4.15,2500.32,0.17,2508.61
38829,4.05,2564.15,0.18,2572.23
39405,4.48,2498.66,0.16,2506.66
39477,4.06,3391.58,0.17,3399.47
39480,5.48,2780.36,0.16,2788.97
39484,4.34,2889.74,0.15,2897.43
39551,4.21,3115.88,0.17,3123.65
39670,6.16,2501.47,0.16,2514.52
39769,4.57,2840.1,0.17,2848.55
39785,3.63,2669.86,0.16,2676.33
39914,4.62,2392.13,0.15,2400.44
39951,4.34,2669.49,0.15,2676.77
39956,4.3,2665.1,0.15,2672.33
40036,4.17,2444.65,0.17,2453.05
40083,3.39,2726.4,0.17,2732.07
40471,4.42,3111.21,0.18,3119.42
40757,4.39,2842.76,0.15,2850.43
41488,3.8,2833.45,0.19,2839.88
41633,4.56,2877.75,0.16,2885.65
41635,4.54,2885.87,0.16,2893.9
41872,4.14,2723.33,0.15,2730.52
41888,4.35,2778.83,0.16,2788.08
41990,4.43,2939.61,0.16,2947.51
42070,4.59,2611.36,0.15,2620.16
42102,3.86,2440.13,0.15,2446.51
42178,4.52,2494.0,0.14,2503.61
42276,3.62,2672.84,0.17,2679.19
42296,4.1,2549.2,0.17,2557.24
42528,4.88,2664.69,0.17,2672.86
42563,5.24,2719.18,0.15,2729.17
42628,4.15,2557.6,0.23,2565.47
42888,4.14,2606.33,0.16,2613.66
42889,3.68,2557.23,0.17,2563.54
43314,3.61,2995.09,0.16,3001.38
43435,5.09,2937.78,0.17,2948.13
43581,4.13,2831.91,0.17,2838.82
43737,5.42,2608.84,0.16,2618.54
43816,4.1,2435.74,0.16,2443.28
44068,4.53,2559.71,0.23,2567.36
44195,4.26,2391.62,0.18,2398.58
44260,4.04,2394.51,0.17,2402.75
44279,4.24,2557.07,0.16,2564.91
44590,3.35,2670.26,0.17,2676.3
44652,4.16,2615.81,0.19,2622.58
44699,4.98,2722.29,0.16,2731.99
44877,4.86,2667.96,0.18,2676.02
45070,5.08,2885.25,0.17,2895.55
45090,3.11,3058.92,0.25,3064.15
45229,5.03,2833.78,0.17,2842.5
45472,4.21,2889.3,0.17,2897.66
45550,4.48,3117.63,0.19,3125.25
45596,4.29,3054.75,0.17,3062.27
45728,4.4,2838.15,0.16,2846.22
46031,5.38,2614.49,0.16,2624.62
46048,4.98,2558.62,0.15,2566.81
46252,4.38,2555.39,0.16,2564.7
46378,3.8,2781.44,0.16,2788.44
46463,3.68,2664.57,0.17,2671.03
46497,3.37,3004.27,0.16,3010.05
46804,4.41,2393.54,0.16,2402.84
46872,3.9,2509.83,0.16,2517.49
47010,4.39,2677.28,0.17,2685.83
47112,4.48,2842.77,0.16,2851.24
47121,4.58,2456.38,0.17,2464.09
47571,5.89,2615.71,0.16,2627.12
47585,4.33,2665.2,0.17,2673.18
47740,3.86,2553.04,0.14,2560.84
47769,3.48,2895.79,0.16,2901.6
47801,5.12,2444.92,0.15,2453.94
47819,3.55,2784.77,0.15,2792.01
47828,3.68,2393.23,0.15,2399.87
48153,3.56,2450.21,0.17,2457.57
48396,4.19,2556.21,0.15,2564.29
48504,4.16,2836.54,0.16,2844.4
48555,4.45,2669.66,0.15,2677.01
48564,4.44,2784.43,0.18,2791.73
48924,4.32,2722.4,0.2,2730.99
49060,4.25,2841.19,0.16,2849.15
49091,4.13,2393.62,0.25,2401.43
49259,4.81,2445.02,0.2,2454.45
49269,4.5,2504.1,0.16,2511.77
49759,4.36,2672.86,0.18,2681.1
49761,4.49,2733.92,0.17,2741.99
49810,4.08,2776.11,0.18,2784.16
50006,4.88,2681.6,0.16,2691.08
50145,3.32,2836.76,0.16,2841.77
50149,3.6,2802.94,0.17,2809.75
50165,4.24,3227.93,0.17,3236.05
50326,3.58,2668.97,0.16,2674.5
50331,5.01,2446.77,0.16,2455.79
50380,4.16,3158.61,0.16,3166.28
50638,4.03,3386.94,0.17,3394.98
50679,4.48,2718.92,0.16,2726.27
50811,5.67,2827.93,0.24,2837.93
50828,5.07,2442.49,0.16,2450.92
50844,3.07,2496.46,0.16,2502.8
50896,4.67,2490.61,0.17,2500.7
50943,3.06,2772.3,0.17,2778.1
51008,3.8,2560.84,0.17,2567.92
51309,3.94,2772.83,0.17,2781.04
51314,4.07,2438.61,0.16,2446.3
51326,3.47,2383.7,0.17,2391.13
51598,3.5,2498.09,0.15,2504.47
51610,3.53,2611.92,0.15,2617.8
51712,3.25,2826.58,0.16,2833.39
51738,3.03,2497.0,0.16,2502.22
51938,4.27,2614.72,0.17,2622.56
51961,3.64,2494.83,0.17,2502.22
51976,3.64,2553.1,0.16,2560.66
52007,3.88,2619.75,0.16,2628.03
52017,3.45,2620.72,0.17,2627.1
52412,3.51,3062.99,0.17,3070.31
52413,3.91,2608.66,0.15,2615.67
52462,3.4,2655.07,0.13,2662.21
52507,3.41,2492.2,0.15,2499.48
52565,3.55,3100.24,0.14,3106.41
52591,3.25,2766.05,0.15,2771.67
52891,3.41,2987.06,0.16,2993.96
52996,3.88,2502.49,0.16,2509.39
53505,3.78,2562.2,0.16,2568.87
53529,3.14,2664.02,0.16,2669.82
53624,3.47,3006.74,0.18,3014.3
53626,3.94,2444.19,0.17,2452.16
53909,4.0,2561.32,0.16,2569.0
53994,3.96,2943.02,0.24,2951.29
54123,4.08,2505.89,0.17,2514.47
54164,3.58,2493.71,0.17,2500.34
54592,3.42,3280.57,0.19,3286.62
54593,3.54,3052.99,0.18,3060.97
54605,5.07,2497.29,0.16,2507.3
54628,3.24,2612.61,0.16,2618.85
54654,3.77,2723.76,0.17,2731.38
54931,3.75,2615.65,0.16,2623.04
54967,3.72,2494.75,0.16,2501.56
55002,3.07,2673.06,0.16,2678.84
55022,3.9,2558.24,0.16,2565.95
55072,3.57,2673.82,0.15,2681.17
55150,3.52,3232.73,0.16,3239.84
55167,3.31,3119.01,0.16,3126.11
55299,3.68,2669.95,0.18,2676.6
55528,4.57,2446.5,0.16,2454.14
55950,3.67,2443.05,0.16,2450.27
56127,5.26,3558.31,0.18,3568.8
56288,4.11,2839.49,0.16,2847.06
56344,3.8,2506.86,0.15,2513.76
56350,4.22,2731.16,0.15,2739.39
56545,3.99,2620.04,0.14,2627.91
